sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
263804,268500,Biolysis (dot),15397.0,18125,361753,1093518,4559656,358743
269545,270345,Broil IV,41419.0,18125,361753,1093518,4601075,358743
270045,270577,Auto,222.0,18347,361753,1093518,4601075,358743
258147,271500,Baneful Impaction (dot),25462.0,18347,387215,1093518,4601075,358743
263804,271500,Biolysis (dot),15397.0,18347,387215,1108915,4601075,358743
271945,272745,Broil IV,41419.0,18347,387215,1108915,4642494,358743
273165,273697,Auto,222.0,18569,387215,1108915,4642494,358743
263804,274500,Biolysis (dot),15397.0,18569,387215,1124312,4642494,358743
274345,275145,Broil IV,41419.0,18569,387215,1124312,4683913,358743
263804,277500,Biolysis (dot),15397.0,18569,387215,1139709,4683913,358743
276745,277545,Broil IV,41419.0,18569,387215,1139709,4725332,358743
277245,277777,Auto,222.0,18791,387215,1139709,4725332,358743
279145,279945,Broil IV,41419.0,18791,387215,1139709,4766751,358743
263804,280500,Biolysis (dot),15397.0,18791,387215,1155106,4766751,358743
280365,280897,Auto,222.0,19013,387215,1155106,4766751,358743
281545,282345,Broil IV,41419.0,19013,387215,1155106,4808170,358743
263804,283500,Biolysis (dot),15397.0,19013,387215,1170503,4808170,358743
283945,284745,Broil IV,41419.0,19013,387215,1170503,4849589,358743
284445,284977,Auto,222.0,19235,387215,1170503,4849589,358743
263804,286500,Biolysis (dot),15397.0,19235,387215,1185900,4849589,358743
286345,287145,Broil IV,41396.0,19235,387215,1185900,4890985,358743
287565,288097,Auto,221.0,19456,387215,1185900,4890985,358743
263804,289500,Biolysis (dot),15397.0,19456,387215,1201297,4890985,358743
288745,289545,Broil IV,41396.0,19456,387215,1201297,4932381,358743
291145,291945,Broil IV,41396.0,19456,387215,1201297,4973777,358743
291645,292177,Auto,221.0,19677,387215,1201297,4973777,358743
263804,292500,Biolysis (dot),15397.0,19677,387215,1216694,4973777,358743
293545,294345,Broil IV,41396.0,19677,387215,1216694,5015173,358743
294765,295297,Auto,221.0,19898,387215,1216694,5015173,358743
295005,298500,Biolysis (dot),11370.0,19898,387215,1228064,5015173,358743
298345,299145,Broil IV,41396.0,19898,387215,1228064,5056569,358743
298845,299377,Auto,221.0,20119,387215,1228064,5056569,358743
295005,301500,Biolysis (dot),11370.0,20119,387215,1239434,5056569,358743
300745,301545,Broil IV,41396.0,20119,387215,1239434,5097965,358743
301965,302497,Auto,221.0,20340,387215,1239434,5097965,358743
303145,303945,Broil IV,41396.0,20340,387215,1239434,5139361,358743
295005,304500,Biolysis (dot),11370.0,20340,387215,1250804,5139361,358743
305545,306345,Broil IV,41396.0,20340,387215,1250804,5180757,358743
306045,306577,Auto,221.0,20561,387215,1250804,5180757,358743
295005,307500,Biolysis (dot),11370.0,20561,387215,1262174,5180757,358743
307945,308745,Broil IV,41396.0,20561,387215,1262174,5222153,358743
309165,309697,Auto,221.0,20782,387215,1262174,5222153,358743
295005,310500,Biolysis (dot),11370.0,20782,387215,1273544,5222153,358743
310345,311145,Broil IV,41396.0,20782,387215,1273544,5263549,358743
295005,313500,Biolysis (dot),11370.0,20782,387215,1284914,5263549,358743
312745,313545,Broil IV,41396.0,20782,387215,1284914,5304945,358743
313245,313777,Auto,221.0,21003,387215,1284914,5304945,358743
315145,315945,Broil IV,41396.0,21003,387215,1284914,5346341,358743
295005,316500,Biolysis (dot),11370.0,21003,387215,1296284,5346341,358743
316365,316897,Auto,221.0,21224,387215,1296284,5346341,358743
317545,318345,Broil IV,41396.0,21224,387215,1296284,5387737,358743
295005,319500,Biolysis (dot),11370.0,21224,387215,1307654,5387737,358743
319945,320745,Broil IV,41396.0,21224,387215,1307654,5429133,358743
320445,320977,Auto,221.0,21445,387215,1307654,5429133,358743
295005,322500,Biolysis (dot),11370.0,21445,387215,1319024,5429133,358743
322345,323145,Broil IV,41396.0,21445,387215,1319024,5470529,358743
323565,324097,Auto,221.0,21666,387215,1319024,5470529,358743
295005,325500,Biolysis (dot),11370.0,21666,387215,1330394,5470529,358743
324745,325545,Broil IV,41285.0,21666,387215,1330394,5511814,358743
326685,327217,Auto,221.0,21887,387215,1330394,5511814,358743
326205,328500,Biolysis (dot),11340.0,21887,387215,1341734,5511814,358743
329546,330346,Broil IV,41285.0,21887,387215,1341734,5553099,358743
330046,330578,Auto,221.0,22108,387215,1341734,5553099,358743
326205,331500,Biolysis (dot),11340.0,22108,387215,1353074,5553099,358743
331946,332746,Broil IV,41285.0,22108,387215,1353074,5594384,358743
333166,333698,Auto,221.0,22329,387215,1353074,5594384,358743
326205,334500,Biolysis (dot),11340.0,22329,387215,1364414,5594384,358743
334346,335146,Broil IV,41285.0,22329,387215,1364414,5635669,358743
326205,337500,Biolysis (dot),11340.0,22329,387215,1375754,5635669,358743
336746,337546,Broil IV,41285.0,22329,387215,1375754,5676954,358743
337246,337778,Auto,221.0,22550,387215,1375754,5676954,358743
339146,339946,Broil IV,41285.0,22550,387215,1375754,5718239,358743
326205,340500,Biolysis (dot),11340.0,22550,387215,1387094,5718239,358743
340366,340898,Auto,221.0,22771,387215,1387094,5718239,358743
341546,342346,Broil IV,41285.0,22771,387215,1387094,5759524,358743
326205,343500,Biolysis (dot),11340.0,22771,387215,1398434,5759524,358743
343946,344746,Broil IV,41285.0,22771,387215,1398434,5800809,358743
344446,344978,Auto,221.0,22992,387215,1398434,5800809,358743
326205,346500,Biolysis (dot),11340.0,22992,387215,1409774,5800809,358743
346346,347146,Broil IV,41285.0,22992,387215,1409774,5842094,358743
347566,348098,Auto,221.0,23213,387215,1409774,5842094,358743
326205,349500,Biolysis (dot),11340.0,23213,387215,1421114,5842094,358743
348746,349546,Broil IV,41285.0,23213,387215,1421114,5883379,358743
351146,351946,Broil IV,41285.0,23213,387215,1421114,5924664,358743
351646,352178,Auto,221.0,23434,387215,1421114,5924664,358743
326205,352500,Biolysis (dot),11340.0,23434,387215,1432454,5924664,358743
353546,354346,Broil IV,41285.0,23434,387215,1432454,5965949,358743
