sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
309157,309689,Auto,8941.0,849906,2098496,557105,1145495,755701,171002,589056,654560,332063,446343,674378,423348
310176,311336,Primal Rend,110452.0,849906,2098496,557105,1145495,755701,171002,699508,654560,332063,446343,674378,423348
312517,313049,Auto,8941.0,858847,2098496,557105,1145495,755701,171002,699508,654560,332063,446343,674378,423348
312676,313299,Fell Cleave,88980.0,858847,2187476,557105,1145495,755701,171002,699508,654560,332063,446343,674378,423348
315176,315799,Fell Cleave,88980.0,858847,2276456,557105,1145495,755701,171002,699508,654560,332063,446343,674378,423348
315877,316409,Auto,8941.0,867788,2276456,557105,1145495,755701,171002,699508,654560,332063,446343,674378,423348
317676,318299,Fell Cleave,88980.0,867788,2365436,557105,1145495,755701,171002,699508,654560,332063,446343,674378,423348
318301,319451,Primal Wrath,62264.0,867788,2365436,557105,1145495,755701,171002,699508,654560,394327,446343,674378,423348
319237,319769,Auto,8941.0,876729,2365436,557105,1145495,755701,171002,699508,654560,394327,446343,674378,423348
320176,321236,Primal Ruination,122736.0,876729,2365436,557105,1145495,755701,171002,699508,777296,394327,446343,674378,423348
322597,323129,Auto,8941.0,885670,2365436,557105,1145495,755701,171002,699508,777296,394327,446343,674378,423348
322676,323299,Maim,30239.0,885670,2365436,557105,1145495,785940,171002,699508,777296,394327,446343,674378,423348
325957,326489,Auto,8941.0,894611,2365436,557105,1145495,785940,171002,699508,777296,394327,446343,674378,423348
325177,326692,Storm's Path,44474.0,894611,2365436,557105,1145495,785940,171002,699508,777296,394327,446343,718852,423348
327677,328209,Heavy Swing,21341.0,894611,2365436,578446,1145495,785940,171002,699508,777296,394327,446343,718852,423348
329317,329849,Auto,8941.0,903552,2365436,578446,1145495,785940,171002,699508,777296,394327,446343,718852,423348
330177,330800,Maim,30239.0,903552,2365436,578446,1145495,816179,171002,699508,777296,394327,446343,718852,423348
332677,333209,Auto,8941.0,912493,2365436,578446,1145495,816179,171002,699508,777296,394327,446343,718852,423348
332677,334192,Storm's Path,44474.0,912493,2365436,578446,1145495,816179,171002,699508,777296,394327,446343,763326,423348
335177,335800,Fell Cleave,51589.0,912493,2417025,578446,1145495,816179,171002,699508,777296,394327,446343,763326,423348
336037,336569,Auto,8941.0,921434,2417025,578446,1145495,816179,171002,699508,777296,394327,446343,763326,423348
337677,338209,Heavy Swing,21341.0,921434,2417025,599787,1145495,816179,171002,699508,777296,394327,446343,763326,423348
338302,338925,Upheaval,37355.0,921434,2417025,599787,1145495,816179,171002,699508,777296,394327,446343,763326,460703
339397,339929,Auto,8941.0,930375,2417025,599787,1145495,816179,171002,699508,777296,394327,446343,763326,460703
340177,340800,Maim,30239.0,930375,2417025,599787,1145495,846418,171002,699508,777296,394327,446343,763326,460703
342757,343289,Auto,8941.0,939316,2417025,599787,1145495,846418,171002,699508,777296,394327,446343,763326,460703
342677,344326,Storm's Eye,44474.0,939316,2417025,599787,1145495,846418,171002,699508,777296,394327,490817,763326,460703
345177,345709,Heavy Swing,21341.0,939316,2417025,621128,1145495,846418,171002,699508,777296,394327,490817,763326,460703
