sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Aeolian Edge,Aeolian Edge (pet),Armor Crush,Armor Crush (pet),Auto,Bhavacakra,Dokumori,Dream Within a Dream,Fleeting Raiju,Fleeting Raiju (pet),Fuma Shuriken,Gust Slash,Gust Slash (pet),Hyosho Ranryu,Kunai's Bane,Phantom Kamaitachi (pet),Raiton,Spinning Edge,Spinning Edge (pet),Suiton,Tenri Jindo,Zesho Meppo
661172,661792,Armor Crush,500,1.0,25760,1120,12500,800,27180,16350,2400,5940,19600,1600,3000,28400,1280,14300,7700,4900,20720,21300,1600,10440,6600,4350
661576,662108,Auto,90,1.0,25760,1120,12500,800,27270,16350,2400,5940,19600,1600,3000,28400,1280,14300,7700,4900,20720,21300,1600,10440,6600,4350
663292,663692,Spinning Edge,300,1.0,25760,1120,12500,800,27270,16350,2400,5940,19600,1600,3000,28400,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
663746,664278,Auto,90,1.0,25760,1120,12500,800,27360,16350,2400,5940,19600,1600,3000,28400,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
665412,665812,Gust Slash,400,1.0,25760,1120,12500,800,27360,16350,2400,5940,19600,1600,3000,28800,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
665916,666448,Auto,90,1.0,25760,1120,12500,800,27450,16350,2400,5940,19600,1600,3000,28800,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
667532,668072,Aeolian Edge,560,1.0,26320,1120,12500,800,27450,16350,2400,5940,19600,1600,3000,28800,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
668086,668618,Auto,90,1.0,26320,1120,12500,800,27540,16350,2400,5940,19600,1600,3000,28800,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
668152,668772,Bhavacakra,400,1.0,26320,1120,12500,800,27540,16750,2400,5940,19600,1600,3000,28800,1280,14300,7700,4900,20720,21600,1600,10440,6600,4350
668772,670062,Kunai's Bane,700,1.0,26320,1120,12500,800,27540,16750,2400,5940,19600,1600,3000,28800,1280,14300,8400,4900,20720,21600,1600,10440,6600,4350
670256,670788,Auto,90,1.0,26320,1120,12500,800,27630,16750,2400,5940,19600,1600,3000,28800,1280,14300,8400,4900,20720,21600,1600,10440,6600,4350
670654,671274,Hyosho Ranryu,1300,1.0,26320,1120,12500,800,27630,16750,2400,5940,19600,1600,3000,28800,1280,15600,8400,4900,20720,21600,1600,10440,6600,4350
671274,671894,Bhavacakra,400,1.0,26320,1120,12500,800,27630,17150,2400,5940,19600,1600,3000,28800,1280,15600,8400,4900,20720,21600,1600,10440,6600,4350
672426,672958,Auto,90,1.0,26320,1120,12500,800,27720,17150,2400,5940,19600,1600,3000,28800,1280,15600,8400,4900,20720,21600,1600,10440,6600,4350
672154,673714,Phantom Kamaitachi (pet),700,1.0,26320,1120,12500,800,27720,17150,2400,5940,19600,1600,3000,28800,1280,15600,8400,5600,20720,21600,1600,10440,6600,4350
674596,675128,Auto,90,1.0,26320,1120,12500,800,27810,17150,2400,5940,19600,1600,3000,28800,1280,15600,8400,5600,20720,21600,1600,10440,6600,4350
675275,675985,Raiton,740,1.0,26320,1120,12500,800,27810,17150,2400,5940,19600,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
676766,677298,Auto,90,1.0,26320,1120,12500,800,27900,17150,2400,5940,19600,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
676776,677536,Fleeting Raiju,700,1.0,26320,1120,12500,800,27900,17150,2400,5940,20300,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
678126,678826,Dream Within a Dream,180,1.0,26320,1120,12500,800,27900,17150,2400,6120,20300,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
678126,678976,Dream Within a Dream,180,1.0,26320,1120,12500,800,27900,17150,2400,6300,20300,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
678126,679126,Dream Within a Dream,180,1.0,26320,1120,12500,800,27900,17150,2400,6480,20300,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
678936,679468,Auto,90,1.0,26320,1120,12500,800,27990,17150,2400,6480,20300,1600,3000,28800,1280,15600,8400,5600,21460,21600,1600,10440,6600,4350
679897,680607,Raiton,740,1.0,26320,1120,12500,800,27990,17150,2400,6480,20300,1600,3000,28800,1280,15600,8400,5600,22200,21600,1600,10440,6600,4350
681106,681638,Auto,90,1.0,26320,1120,12500,800,28080,17150,2400,6480,20300,1600,3000,28800,1280,15600,8400,5600,22200,21600,1600,10440,6600,4350
681397,682157,Fleeting Raiju,700,1.0,26320,1120,12500,800,28080,17150,2400,6480,21000,1600,3000,28800,1280,15600,8400,5600,22200,21600,1600,10440,6600,4350
683276,683808,Auto,90,1.0,26320,1120,12500,800,28170,17150,2400,6480,21000,1600,3000,28800,1280,15600,8400,5600,22200,21600,1600,10440,6600,4350
683517,683917,Spinning Edge,300,1.0,26320,1120,12500,800,28170,17150,2400,6480,21000,1600,3000,28800,1280,15600,8400,5600,22200,21900,1600,10440,6600,4350
685446,685978,Auto,90,1.0,26320,1120,12500,800,28260,17150,2400,6480,21000,1600,3000,28800,1280,15600,8400,5600,22200,21900,1600,10440,6600,4350
685637,686037,Gust Slash,400,1.0,26320,1120,12500,800,28260,17150,2400,6480,21000,1600,3000,29200,1280,15600,8400,5600,22200,21900,1600,10440,6600,4350
687616,688148,Auto,90,1.0,26320,1120,12500,800,28350,17150,2400,6480,21000,1600,3000,29200,1280,15600,8400,5600,22200,21900,1600,10440,6600,4350
687758,688298,Aeolian Edge,560,1.0,26880,1120,12500,800,28350,17150,2400,6480,21000,1600,3000,29200,1280,15600,8400,5600,22200,21900,1600,10440,6600,4350
689878,690278,Spinning Edge,300,1.0,26880,1120,12500,800,28350,17150,2400,6480,21000,1600,3000,29200,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
689786,690318,Auto,90,1.0,26880,1120,12500,800,28440,17150,2400,6480,21000,1600,3000,29200,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
691998,692398,Gust Slash,400,1.0,26880,1120,12500,800,28440,17150,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
691956,692488,Auto,90,1.0,26880,1120,12500,800,28530,17150,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
694118,694658,Aeolian Edge,560,1.0,27440,1120,12500,800,28530,17150,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
694126,694658,Auto,90,1.0,27440,1120,12500,800,28620,17150,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
694738,695358,Bhavacakra,400,1.0,27440,1120,12500,800,28620,17550,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22200,1600,10440,6600,4350
696238,696638,Spinning Edge,300,1.0,27440,1120,12500,800,28620,17550,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22500,1600,10440,6600,4350
696296,696828,Auto,90,1.0,27440,1120,12500,800,28710,17550,2400,6480,21000,1600,3000,29600,1280,15600,8400,5600,22200,22500,1600,10440,6600,4350
698358,698758,Gust Slash,400,1.0,27440,1120,12500,800,28710,17550,2400,6480,21000,1600,3000,30000,1280,15600,8400,5600,22200,22500,1600,10440,6600,4350
698466,698998,Auto,90,1.0,27440,1120,12500,800,28800,17550,2400,6480,21000,1600,3000,30000,1280,15600,8400,5600,22200,22500,1600,10440,6600,4350
700478,701098,Armor Crush,500,1.0,27440,1120,13000,800,28800,17550,2400,6480,21000,1600,3000,30000,1280,15600,8400,5600,22200,22500,1600,10440,6600,4350
700636,701168,Auto,90,1.0,27440,1120,13000,800,28890,17550,2400,6480,21000,1600,3000,30000,1280,15600,8400,5600,22200,22500,1600,10440,6600,4350
702598,702998,Spinning Edge,300,1.0,27440,1120,13000,800,28890,17550,2400,6480,21000,1600,3000,30000,1280,15600,8400,5600,22200,22800,1600,10440,6600,4350
702806,703338,Auto,90,1.0,27440,1120,13000,800,28980,17550,2400,6480,21000,1600,3000,30000,1280,15600,8400,5600,22200,22800,1600,10440,6600,4350
704719,705119,Gust Slash,400,1.0,27440,1120,13000,800,28980,17550,2400,6480,21000,1600,3000,30400,1280,15600,8400,5600,22200,22800,1600,10440,6600,4350
704976,705508,Auto,90,1.0,27440,1120,13000,800,29070,17550,2400,6480,21000,1600,3000,30400,1280,15600,8400,5600,22200,22800,1600,10440,6600,4350
706839,707379,Aeolian Edge,560,1.0,28000,1120,13000,800,29070,17550,2400,6480,21000,1600,3000,30400,1280,15600,8400,5600,22200,22800,1600,10440,6600,4350
707146,707678,Auto,90,1.0,28000,1120,13000,800,29160,17550,2400,6480,21000,1600,3000,30400,1280,15600,8400,5600,22200,22800,1600,10440,6600,4350
708959,709359,Spinning Edge,300,1.0,28000,1120,13000,800,29160,17550,2400,6480,21000,1600,3000,30400,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
709316,709848,Auto,90,1.0,28000,1120,13000,800,29250,17550,2400,6480,21000,1600,3000,30400,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
711079,711479,Gust Slash,400,1.0,28000,1120,13000,800,29250,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
711486,712018,Auto,90,1.0,28000,1120,13000,800,29340,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
713199,713739,Aeolian Edge,560,1.0,28560,1120,13000,800,29340,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
713656,714188,Auto,90,1.0,28560,1120,13000,800,29430,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
715826,716358,Auto,90,1.0,28560,1120,13000,800,29520,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,10440,6600,4350
716821,717801,Suiton,580,1.0,28560,1120,13000,800,29520,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,11020,6600,4350
717996,718528,Auto,90,1.0,28560,1120,13000,800,29610,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23100,1600,11020,6600,4350
718321,718721,Spinning Edge,300,1.0,28560,1120,13000,800,29610,17550,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
719561,720181,Bhavacakra,400,1.0,28560,1120,13000,800,29610,17950,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
720166,720698,Auto,90,1.0,28560,1120,13000,800,29700,17950,2400,6480,21000,1600,3000,30800,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
720441,720841,Gust Slash,400,1.0,28560,1120,13000,800,29700,17950,2400,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
722336,722868,Auto,90,1.0,28560,1120,13000,800,29790,17950,2400,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
722561,723181,Armor Crush,500,1.0,28560,1120,13500,800,29790,17950,2400,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
724506,725038,Auto,90,1.0,28560,1120,13500,800,29880,17950,2400,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23400,1600,11020,6600,4350
724682,725082,Spinning Edge,300,1.0,28560,1120,13500,800,29880,17950,2400,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23700,1600,11020,6600,4350
726089,727159,Dokumori,400,1.0,28560,1120,13500,800,29880,17950,2800,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23700,1600,11020,6600,4350
726676,727208,Auto,90,1.0,28560,1120,13500,800,29970,17950,2800,6480,21000,1600,3000,31200,1280,15600,8400,5600,22200,23700,1600,11020,6600,4350
727417,727417,Gust Slash (pet),160,1.0,28560,1120,13500,800,29970,17950,2800,6480,21000,1600,3000,31200,1440,15600,8400,5600,22200,23700,1600,11020,6600,4350
727329,727729,Gust Slash,400,1.0,28560,1120,13500,800,29970,17950,2800,6480,21000,1600,3000,31600,1440,15600,8400,5600,22200,23700,1600,11020,6600,4350
728846,729378,Auto,90,1.0,28560,1120,13500,800,30060,17950,2800,6480,21000,1600,3000,31600,1440,15600,8400,5600,22200,23700,1600,11020,6600,4350
729449,731009,Phantom Kamaitachi (pet),700,1.0,28560,1120,13500,800,30060,17950,2800,6480,21000,1600,3000,31600,1440,15600,8400,6300,22200,23700,1600,11020,6600,4350
731016,731548,Auto,90,1.0,28560,1120,13500,800,30150,17950,2800,6480,21000,1600,3000,31600,1440,15600,8400,6300,22200,23700,1600,11020,6600,4350
730869,732159,Kunai's Bane,700,1.0,28560,1120,13500,800,30150,17950,2800,6480,21000,1600,3000,31600,1440,15600,9100,6300,22200,23700,1600,11020,6600,4350
732570,733190,Hyosho Ranryu,1300,1.0,28560,1120,13500,800,30150,17950,2800,6480,21000,1600,3000,31600,1440,16900,9100,6300,22200,23700,1600,11020,6600,4350
733186,733718,Auto,90,1.0,28560,1120,13500,800,30240,17950,2800,6480,21000,1600,3000,31600,1440,16900,9100,6300,22200,23700,1600,11020,6600,4350
733190,734220,Zesho Meppo,700,1.0,28560,1120,13500,800,30240,17950,2800,6480,21000,1600,3000,31600,1440,16900,9100,6300,22200,23700,1600,11020,6600,5050
735071,735781,Raiton,740,1.0,28560,1120,13500,800,30240,17950,2800,6480,21000,1600,3000,31600,1440,16900,9100,6300,22940,23700,1600,11020,6600,5050
735356,735888,Auto,90,1.0,28560,1120,13500,800,30330,17950,2800,6480,21000,1600,3000,31600,1440,16900,9100,6300,22940,23700,1600,11020,6600,5050
736572,737462,Fuma Shuriken,500,1.0,28560,1120,13500,800,30330,17950,2800,6480,21000,1600,3500,31600,1440,16900,9100,6300,22940,23700,1600,11020,6600,5050
737573,738283,Raiton,740,1.0,28560,1120,13500,800,30330,17950,2800,6480,21000,1600,3500,31600,1440,16900,9100,6300,23680,23700,1600,11020,6600,5050
738574,739106,Auto,90,1.0,28560,1120,13500,800,30420,17950,2800,6480,21000,1600,3500,31600,1440,16900,9100,6300,23680,23700,1600,11020,6600,5050
739194,739549,Tenri Jindo,1100,1.0,28560,1120,13500,800,30420,17950,2800,6480,21000,1600,3500,31600,1440,16900,9100,6300,23680,23700,1600,11020,7700,5050
738574,739554,Suiton,580,1.0,28560,1120,13500,800,30420,17950,2800,6480,21000,1600,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
740074,740834,Fleeting Raiju,700,1.0,28560,1120,13500,800,30420,17950,2800,6480,21700,1600,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
740922,740922,Fleeting Raiju (pet),160,1.0,28560,1120,13500,800,30420,17950,2800,6480,21700,1760,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
740744,741276,Auto,90,1.0,28560,1120,13500,800,30510,17950,2800,6480,21700,1760,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
740694,741394,Dream Within a Dream,180,1.0,28560,1120,13500,800,30510,17950,2800,6660,21700,1760,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
740694,741544,Dream Within a Dream,180,1.0,28560,1120,13500,800,30510,17950,2800,6840,21700,1760,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
740694,741694,Dream Within a Dream,180,1.0,28560,1120,13500,800,30510,17950,2800,7020,21700,1760,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
742914,743446,Auto,90,1.0,28560,1120,13500,800,30600,17950,2800,7020,21700,1760,3500,31600,1440,16900,9100,6300,23680,23700,1600,11600,7700,5050
743196,743906,Raiton,740,1.0,28560,1120,13500,800,30600,17950,2800,7020,21700,1760,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
743816,744436,Bhavacakra,550,1.0,28560,1120,13500,800,30600,18500,2800,7020,21700,1760,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
744696,745456,Fleeting Raiju,700,1.0,28560,1120,13500,800,30600,18500,2800,7020,22400,1760,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
745544,745544,Fleeting Raiju (pet),160,1.0,28560,1120,13500,800,30600,18500,2800,7020,22400,1920,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
745084,745616,Auto,90,1.0,28560,1120,13500,800,30690,18500,2800,7020,22400,1920,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
746816,747576,Fleeting Raiju,700,1.0,28560,1120,13500,800,30690,18500,2800,7020,23100,1920,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
747664,747664,Fleeting Raiju (pet),160,1.0,28560,1120,13500,800,30690,18500,2800,7020,23100,2080,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
747254,747786,Auto,90,1.0,28560,1120,13500,800,30780,18500,2800,7020,23100,2080,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
747436,748056,Bhavacakra,400,1.0,28560,1120,13500,800,30780,18900,2800,7020,23100,2080,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
749024,749024,Aeolian Edge (pet),160,1.0,28560,1280,13500,800,30780,18900,2800,7020,23100,2080,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
748936,749476,Aeolian Edge,560,1.0,29120,1280,13500,800,30780,18900,2800,7020,23100,2080,3500,31600,1440,16900,9100,6300,24420,23700,1600,11600,7700,5050
